0.0|67.3217887986
93.75|159.051093984
187.5|219.817417085
281.25|287.885887694
375.0|335.94601494
468.75|352.896407578
562.5|345.074241497
656.25|326.311805226
750.0|306.654376044
843.75|288.027668468
937.5|267.61702293
1031.25|243.752276931
1125.0|218.912308313
1218.75|198.379372696
1312.5|186.746996953
1406.25|185.32184289
1500.0|191.925226032
1593.75|202.603527899
1687.5|213.720475742
1781.25|223.115967906
1875.0|229.969021923
1968.75|233.92844968
2062.5|234.395167159
2156.25|230.481568341
2250.0|221.551638397
2343.75|207.862517709
2437.5|190.857298534
2531.25|172.922572584
2625.0|156.693619799
2718.75|144.185347223
2812.5|136.134731734
2906.25|131.886614772
3000.0|129.884201883
3093.75|128.469882421
3187.5|126.535810621
3281.25|123.732306022
3375.0|120.283525207
3468.75|116.666967042
3562.5|113.358784651
3656.25|110.682817992
3750.0|108.732658583
3843.75|107.374725166
3937.5|106.347245307
4031.25|105.39200721
4125.0|104.309039833
4218.75|102.911350545
4312.5|100.989039181
4406.25|98.3892867584
4500.0|95.1607393212
4593.75|91.5897479853
4687.5|88.0383819722
4781.25|84.7006855221
4875.0|81.4881813728
4968.75|78.1314190098
5062.5|74.3845560039
5156.25|70.1558037595
5250.0|65.4974288245
5343.75|60.5291986347
5437.5|55.3983067276
5531.25|50.302591828
5625.0|45.5249866975
5718.75|41.4150666834
5812.5|38.2972433236
5906.25|36.3412516429
6000.0|35.4683826423
6093.75|35.3655119539
6187.5|35.6245379991
6281.25|35.9377551768
6375.0|36.2248458163
6468.75|36.6036950532
6562.5|37.2307341916
6656.25|38.1377882911
6750.0|39.1951766818
6843.75|40.2299256717
6937.5|41.2018513044
7031.25|42.2848947333
7125.0|43.7599470828
7218.75|45.7633555352
7312.5|48.0598495278
7406.25|50.0243661779
7500.0|50.8934647705
7593.75|50.1570436772
7687.5|47.8454574617
7781.25|44.525526025
7875.0|41.0166328287
7968.75|38.0234350004
8062.5|35.9123201443
8156.25|34.7232606422
8250.0|34.3297325757
8343.75|34.5802633035
8437.5|35.3207675972
8531.25|36.3305036444
8625.0|37.2861689068
8718.75|37.8357818676
8812.5|37.7547389439
8906.25|37.0704859098
9000.0|36.0551620134
9093.75|35.0850135857
9187.5|34.4631315417
9281.25|34.3150858368
9375.0|34.5940714794
9468.75|35.149928335
9562.5|35.7978656882
9656.25|36.3648817817
9750.0|36.7301679735
9843.75|36.8647680496
9937.5|36.8402796731
10031.25|36.7756482694
10125.0|36.741902099
10218.75|36.6963603754
10312.5|36.5082669941
10406.25|36.0650355764
10500.0|35.3770285797
10593.75|34.5955590262
10687.5|33.9267646233
10781.25|33.5032946671
10875.0|33.3025426343
10968.75|33.1611192604
11062.5|32.8690257264
11156.25|32.2830655605
11250.0|31.3995537388
11343.75|30.3593981566
11437.5|29.3960811091
11531.25|28.7563593468
11625.0|28.6203103431
11718.75|29.0356050442
11812.5|29.8785975139
11906.25|30.8641491719
12000.0|31.6278019301
12093.75|31.8773460518
12187.5|31.5612695722
12281.25|30.9632508734
12375.0|30.6409738691
12468.75|31.1929961794
12562.5|32.9338933401
12656.25|35.6370979285
12750.0|38.5119801616
12843.75|40.483465254
12937.5|40.6678482533
13031.25|38.7933339028
13125.0|35.3197286716
13218.75|31.1931721027
13312.5|27.4044194821
13406.25|24.6210968409
13500.0|23.0628112357
13593.75|22.5900570984
13687.5|22.8615692833
13781.25|23.4534948476
13875.0|23.9412024964
13968.75|23.9896269434
14062.5|23.4493664473
14156.25|22.39657057
14250.0|21.0698614271
14343.75|19.7354530041
14437.5|18.5674847438
14531.25|17.6085322472
14625.0|16.8055613521
14718.75|16.0717983227
14812.5|15.3372935259
14906.25|14.5857216579
15000.0|13.8815851289
15093.75|13.3669970512
15187.5|13.1970724097
15281.25|13.4243147272
15375.0|13.9079656749
15468.75|14.3400333248
15562.5|14.4042379143
15656.25|13.9679907636
15750.0|13.1593723736
15843.75|12.2613812851
15937.5|11.5049264309
16031.25|10.9267325137
16125.0|10.3989852291
16218.75|9.78883687707
16312.5|9.10400354556
16406.25|8.51061349759
16500.0|8.22888314224
16593.75|8.40468872989
16687.5|9.04815078197
16781.25|10.0540552931
16875.0|11.2570014214
16968.75|12.4741965103
17062.5|13.5277957939
17156.25|14.2650236314
17250.0|14.5863830878
17343.75|14.470725504
17437.5|13.9797583427
17531.25|13.2380424794
17625.0|12.3996207077
17718.75|11.6143715463
17812.5|10.9997919892
17906.25|10.6199801922
18000.0|10.4769012224
18093.75|10.5207175288
18187.5|10.6779173539
18281.25|10.8832196564
18375.0|11.0976388395
18468.75|11.3068398296
18562.5|11.5104290443
18656.25|11.7169876471
18750.0|11.9470109594
18843.75|12.2310584841
18937.5|12.5917495727
19031.25|13.0168646032
19125.0|13.4473169709
19218.75|13.7980605809
19312.5|14.0036799619
19406.25|14.0571319495
19500.0|14.0126045347
19593.75|13.9507434778
19687.5|13.932605164
19781.25|13.9737223634
19875.0|14.0496698543
19968.75|14.1194597851
20062.5|14.1447783636
20156.25|14.0953658903
20250.0|13.9482606738
20343.75|13.6928973753
20437.5|13.3421292233
20531.25|12.9358104598
20625.0|12.5255442168
20718.75|12.1471070879
20812.5|11.8026484943
20906.25|11.469335453
21000.0|11.1269710205
21093.75|10.7780089384
21187.5|10.4404215996
21281.25|10.1215164428
21375.0|9.80073982028
21468.75|9.44052297091
21562.5|9.01558132099
21656.25|8.53288328208
21750.0|8.02526246139
21843.75|7.52895946662
21937.5|7.07017050965
22031.25|6.67302970357
22125.0|6.37508269645
22218.75|6.22378696694
22312.5|6.2432164272
22406.25|6.39147119634
22500.0|6.54764266668
22593.75|6.55261641413
22687.5|6.28808220733
22781.25|5.744361606
22875.0|5.02989165424
22968.75|4.31447434689
23062.5|3.7440937096
23156.25|3.38132212752
23250.0|3.20218817658
23343.75|3.13988135207
23437.5|3.13893398847
23531.25|3.18479705585
23625.0|3.29525481092
23718.75|3.48526003992
23812.5|3.7324829921
23906.25|3.97046446761
24000.0|4.11912967422
24093.75|4.13653904858
24187.5|4.05738084162
24281.25|3.98773072899
24375.0|4.05248716525
24468.75|4.32449861735
24562.5|4.77948786274
24656.25|5.30648143989
24750.0|5.76858837932
24843.75|6.07804976852
24937.5|6.24413497688
25031.25|6.37379147953
25125.0|6.63251641707
25218.75|7.18467361282
25312.5|8.12740030906
25406.25|9.42937876298
25500.0|10.8975489623
25593.75|12.2059226766
25687.5|13.0023031533
25781.25|13.0575745112
25875.0|12.3768189743
25968.75|11.1997505531
26062.5|9.88561211807
26156.25|8.75472464392
26250.0|7.98249046043
26343.75|7.59421350075
26437.5|7.53327366938
26531.25|7.73318777162
26625.0|8.14281536022
26718.75|8.70694469926
26812.5|9.34197047593
26906.25|9.94085798038
27000.0|10.4072127074
27093.75|10.691084847
27187.5|10.801332615
27281.25|10.7919485637
27375.0|10.7371455865
27468.75|10.708297447
27562.5|10.7545410285
27656.25|10.885721131
27750.0|11.0646632051
27843.75|11.2207918846
27937.5|11.2856140123
28031.25|11.2296760014
28125.0|11.0728727612
28218.75|10.8585744368
28312.5|10.6132683869
28406.25|10.3276837945
28500.0|9.97684747786
28593.75|9.56093994668
28687.5|9.12957077189
28781.25|8.76746158832
28875.0|8.55429923237
28968.75|8.5322740121
29062.5|8.70340366615
29156.25|9.04930724092
29250.0|9.54855630348
29343.75|10.1755820179
29437.5|10.8870298418
29531.25|11.61287053
29625.0|12.2621915389
29718.75|12.7395609411
29812.5|12.9624313483
29906.25|12.8747958003
30000.0|12.4575393843
30093.75|11.7354570362
30187.5|10.7785778694
30281.25|9.69680393767
30375.0|8.62986900044
30468.75|7.73311643415
30562.5|7.15441989874
30656.25|6.9981359051
30750.0|7.28392592901
30843.75|7.92267584522
30937.5|8.73168242908
31031.25|9.49077009787
31125.0|10.0142974207
31218.75|10.2033442429
31312.5|10.0564825838
31406.25|9.6438524352
31500.0|9.06700171781
31593.75|8.42607483707
31687.5|7.80295278223
31781.25|7.25695401309
31875.0|6.82596993831
31968.75|6.52876318661
32062.5|6.36811258724
32156.25|6.33564414549
32250.0|6.41714870287
32343.75|6.59480416542
32437.5|6.8439781594
32531.25|7.12788010776
32625.0|7.39800104837
32718.75|7.60557949634
32812.5|7.72027536205
32906.25|7.74577752159
33000.0|7.72435576858
33093.75|7.72892226141
33187.5|7.84423854654
33281.25|8.1393867049
33375.0|8.63825881094
33468.75|9.30220282838
33562.5|10.0382032734
33656.25|10.7334619936
33750.0|11.3051905789
33843.75|11.7533440159
33937.5|12.2036682066
34031.25|12.9120344569
34125.0|14.1824382308
34218.75|16.1854752763
34312.5|18.8059961357
34406.25|21.8794741358
34500.0|26.3431637051
34593.75|36.6365237943
34687.5|63.8375223287
34781.25|127.573304133
34875.0|253.535139632
34968.75|464.038924704
35062.5|762.732074264
35156.25|1120.30008357
35250.0|1471.87891619
