8812.5	35.3025592721
8906.25	42.9934121949
9000.0	36.6869828665
9093.75	28.3201199055
9187.5	36.29685181
9281.25	31.7772070591
9375.0	42.0025602615
9468.75	32.7034597804
9562.5	33.0174397928
9656.25	42.6144833042
9750.0	34.5197444047
9843.75	38.5374593022
9937.5	39.0327286256
10031.25	36.2815774043
10125.0	46.7053244364
10218.75	36.0750390809
10312.5	34.480771625
10406.25	40.1181576842
10500.0	35.0865376149
10593.75	36.2195931412
10687.5	33.3035005168
10781.25	32.302372328
10875.0	32.9293632821
10968.75	31.8180694486
11062.5	37.8653290595
11156.25	32.6083502056
11250.0	28.1700402378
11343.75	29.0743839343
11437.5	23.288864564
11531.25	24.3973864856
11625.0	21.6840800134
11718.75	27.2800143533
11812.5	25.271923358
11906.25	29.1865902656
12000.0	31.0658998334
12093.75	36.2509947925
12187.5	30.4433064834
12281.25	29.7573918875
12375.0	27.6957939874
12468.75	26.8393501826
12562.5	26.9395617276
12656.25	35.8090656393
12750.0	36.5534415715
12843.75	43.4702658801
12937.5	56.7700530647
13031.25	51.2511981517
13125.0	31.4269595072
13218.75	24.8429936442
13312.5	24.9861096177
13406.25	24.5718647133
13500.0	18.8748758684
13593.75	22.2465335937
13687.5	24.1264335194
13781.25	23.1276094138
13875.0	26.0388633469
13968.75	31.2944666744
14062.5	29.2417023908
14156.25	23.1176267289
14250.0	18.8525796256
14343.75	21.7209093868
14437.5	17.4417088803
14531.25	17.6082452142
14625.0	18.2354566306
14718.75	16.1145349032
14812.5	18.6336661051
14906.25	16.0248119109
15000.0	13.1857666028
15093.75	12.3117390522
15187.5	13.3376959646
15281.25	11.5401496328
15375.0	13.2178454771
15468.75	14.9557535425
15562.5	21.7777892721
15656.25	20.7536347441
15750.0	11.7761178008
15843.75	8.63314231985
15937.5	10.5743871716
16031.25	14.4312860105
16125.0	13.4174264044
16218.75	11.3058968295
16312.5	9.4571664923
16406.25	7.85955428767
16500.0	7.63211332684
16593.75	6.68177361875
16687.5	8.39519700761
16781.25	10.3776887346
16875.0	11.8650370391
16968.75	13.9040088268
17062.5	14.546238625
17156.25	16.245212921
17250.0	17.2074607985
17343.75	15.7857771862
17437.5	14.4851644508
17531.25	13.5096487032
17625.0	10.8342077099
17718.75	10.3291736693
17812.5	11.2142141509
17906.25	7.85521079311
18000.0	8.52946156728
18093.75	10.576168715
18187.5	10.3639646744
18281.25	10.268101465
18375.0	11.0116100904
18468.75	12.0418694045
18562.5	11.5902354133
18656.25	12.0693829796
18750.0	11.9501146384
18843.75	10.9667817654
18937.5	10.4902672967
19031.25	10.1181078917
19125.0	11.2024386544
19218.75	13.5169848128
19312.5	13.9379726272
19406.25	14.1721042525
19500.0	12.2725279631
19593.75	13.9893328942
19687.5	15.3045001199
19781.25	13.5911612264
19875.0	12.9343153339
19968.75	12.0120534183
20062.5	13.8728592902
20156.25	14.4321423157
20250.0	13.2398509624
20343.75	14.1902273777
20437.5	12.438679193
20531.25	13.3738708508
20625.0	11.9758333165
20718.75	11.2850642861
20812.5	10.5533955284
20906.25	11.0991320534
21000.0	10.2818595391
21093.75	10.2134470932
21187.5	9.28197365243
21281.25	9.96498975797
21375.0	9.2223987297
21468.75	9.68023317676
21562.5	8.63666017596
21656.25	8.04635846701
21750.0	7.423556765
21843.75	6.82661713326
21937.5	6.55265935161
22031.25	6.24260848007
22125.0	6.62673603299
22218.75	6.4561353214
22312.5	5.41565667534
22406.25	5.33476211979
22500.0	5.39037677467
22593.75	9.26377472417
22687.5	11.6975207352
22781.25	5.70718535475
22875.0	4.19451762688
22968.75	3.29985399839
23062.5	3.15181663581
23156.25	3.34798919651
23250.0	3.39950356617
23343.75	3.86929197755
23437.5	4.08411398112
23531.25	3.79313249111
23625.0	3.18124131997
23718.75	3.19004061572
23812.5	3.3947077744
23906.25	5.06260415302
24000.0	6.85382571237
24093.75	4.98098088592
24187.5	4.21026766459
24281.25	4.15176814307
24375.0	3.77321260262
24468.75	4.2992808098
24562.5	4.58157789327
24656.25	5.18544419295
24750.0	8.01748044138
24843.75	7.36091590745
24937.5	5.23180477134
25031.25	5.46326286188
25125.0	5.77195798749
25218.75	6.68959531103
25312.5	7.90148721522
25406.25	8.17254877502
25500.0	8.91834461299
25593.75	12.2653287403
25687.5	19.4125345536
25781.25	18.8839985261
25875.0	13.2857070313
25968.75	9.92611783915
26062.5	7.96204405672
26156.25	7.37809849382
26250.0	7.02239338345
26343.75	6.02273310343
26437.5	7.15857571296
26531.25	7.55700043066
26625.0	7.21727931793
26718.75	7.09267906611
26812.5	8.36661240245
26906.25	10.3466668802
27000.0	12.4967450082
27093.75	10.7183261139
27187.5	10.0090753065
27281.25	8.77400652315
27375.0	10.6618369167
27468.75	11.9859788091
27562.5	10.4576179446
27656.25	7.55055498851
27750.0	9.1923814475
27843.75	11.9805191912
27937.5	11.260296142
28031.25	11.4306810394
28125.0	10.0956806039
28218.75	9.24980674893
28312.5	9.83725258861
28406.25	10.8639850661
28500.0	8.72900661387
28593.75	8.68305692036
28687.5	8.32199856914
28781.25	7.37655908992
28875.0	8.09928885056
28968.75	8.19383582707
29062.5	7.37782572296
29156.25	7.33467805516
29250.0	8.33338790276
29343.75	8.64627750767
29437.5	10.1517224005
29531.25	10.7686289058
29625.0	12.0856850126
29718.75	13.1657497277
29812.5	13.7097250115
29906.25	12.6934772487
30000.0	14.4525932777
30093.75	11.8578699734
30187.5	9.39826051441
30281.25	9.83877589452
30375.0	9.14950988214
30468.75	6.84914025464
30562.5	6.0579695927
30656.25	5.27766655179
30750.0	5.47440776702
30843.75	6.5934944006
30937.5	8.89844412222
31031.25	11.2604648121
31125.0	11.9559381766
31218.75	10.5084642704
31312.5	9.8601635655
31406.25	11.3238471315
31500.0	9.36092111935
31593.75	6.53432220481
31687.5	6.4913961406
31781.25	6.95854296228
31875.0	5.84211920749
31968.75	5.3277142464
32062.5	5.18457391263
32156.25	6.51191576686
32250.0	7.66086206242
32343.75	6.71749667784
32437.5	5.35031345745
32531.25	6.43116323955
32625.0	8.74595356857
32718.75	6.9957875628
32812.5	8.43510197765
32906.25	7.10784922103
33000.0	6.37916991856
33093.75	7.51540831051
33187.5	6.33003795477
33281.25	6.19138905478
33375.0	7.55342771193
33468.75	9.21799598323
33562.5	9.38587403367
33656.25	10.4979271757
33750.0	9.8629496761
33843.75	12.7045057272
33937.5	12.8091204732
34031.25	7.40305893433
34125.0	8.49808621549
34218.75	14.3135469827
34312.5	16.4712977905
34406.25	14.7590485282
34500.0	28.1723435707
34593.75	31.1555648674
34687.5	24.9496534143
34781.25	18.1665792459
34875.0	25.5308225561
34968.75	98.0292655879
35062.5	405.102158387
35156.25	859.69905209
35250.0	1578.96440912
35343.75	2635.7984107
35437.5	2761.97374347
35531.25	2486.36463814
35625.0	1872.72558818
35718.75	803.787144902
35812.5	199.308487359
35906.25	376.251005975
36000.0	860.303255643
36093.75	1105.67056428
36187.5	622.862889082
36281.25	250.194398998
36375.0	378.493199379
36468.75	768.43961373
36562.5	987.289953362
36656.25	576.508784895
36750.0	305.56798619
36843.75	609.98638537
36937.5	1006.72596127
37031.25	724.894471111
37125.0	306.401222925
37218.75	572.667656181
37312.5	862.1472411
37406.25	720.090347602
37500.0	234.282056218
37593.75	494.729779546
37687.5	652.541322983
37781.25	487.681222063
37875.0	136.395605054
37968.75	464.705672749
38062.5	361.411359351
38156.25	186.382418425
38250.0	213.691180741
38343.75	324.668565918
38437.5	124.230364371
38531.25	218.070666727
38625.0	293.951854682
38718.75	100.86784713
38812.5	246.197485928
38906.25	214.896488827
39000.0	176.07380864
39093.75	242.736823673
39187.5	233.779925381
39281.25	174.436309354
39375.0	162.285997691
39468.75	130.479514262
39562.5	110.696158487
39656.25	206.476051311
39750.0	166.191676244
39843.75	180.552705082
39937.5	187.436538721
40031.25	216.953525899
40125.0	147.199657804
40218.75	234.804404627
40312.5	437.797620088
40406.25	782.492660136
40500.0	1302.52098654
40593.75	1362.00994104
40687.5	1368.69221957
40781.25	1254.9664778
40875.0	790.436930687
40968.75	270.398023136
41062.5	288.634023594
41156.25	474.248443532
41250.0	459.702137121
41343.75	424.315077952
41437.5	383.917927103
41531.25	171.340164231
41625.0	177.622386912
41718.75	294.484499888
41812.5	329.889716549
41906.25	220.805310361
42000.0	63.0478153603
42093.75	177.634412778
42187.5	321.056914903
42281.25	280.714083635
42375.0	91.3203449653
42468.75	113.434707093
42562.5	280.284187301
42656.25	264.310243239
42750.0	134.259876385
42843.75	101.381176191
42937.5	285.135658127
43031.25	215.336898694
43125.0	111.240830213
43218.75	108.959679231
43312.5	242.80350808
43406.25	120.989581618
43500.0	95.7464334577
43593.75	139.355387315
43687.5	143.727588134
43781.25	40.7972414876
43875.0	121.112935977
43968.75	129.95901404
44062.5	71.2734297338
44156.25	102.639409168
44250.0	103.438822915
44343.75	58.8589488838
44437.5	62.2503241328
44531.25	134.961357455
44625.0	46.7798031317
44718.75	113.302584079
44812.5	101.304807232
44906.25	40.8023637184
45000.0	73.0645675704
45093.75	56.416135772
45187.5	74.4594625308
45281.25	87.1075832956
45375.0	73.2153364415
45468.75	125.950472501
45562.5	55.9886131675
45656.25	47.9556545296
45750.0	60.8585785629
45843.75	22.2177687853
45937.5	46.4469890014
46031.25	32.6765118646
46125.0	59.7075875175
46218.75	113.252011741
46312.5	65.6955113554
46406.25	94.7952365414
46500.0	130.827107673
46593.75	123.756350066
46687.5	41.6745019856
46781.25	84.620080904
46875.0	85.4313845457
46968.75	53.3594839855
47062.5	25.4235852854
47156.25	46.3158372934
47250.0	41.1594453185
47343.75	24.3845151731
47437.5	17.2689679623
47531.25	21.2849025208
47625.0	22.3649166276
47718.75	16.0665038293
47812.5	12.8961097184
47906.25	15.8325876094
48000.0	10.6704659188
